ms, dB
20.560000, -6.901457
20.560417, -7.793128
20.560833, -5.754532
20.561250, -6.705666
20.561667, -6.562773
20.562083, -6.124808
20.562500, -6.419979
20.562917, -5.718817
20.563333, -6.497892
20.563750, -6.709375
20.564167, -7.728998
20.564583, -5.479682
20.565000, -7.085296
20.565417, -6.785683
20.565833, -7.956696
20.566250, -7.751395
20.566667, -6.254894
20.567083, -7.147185
20.567500, -10.039020
20.567917, -5.740897
20.568333, -6.636423
20.568750, -5.163141
20.569167, -8.619018
20.569583, -7.155893
20.570000, -6.255842
20.570417, -6.488278
20.570833, -6.195739
20.571250, -5.826818
20.571667, -8.291548
20.572083, -5.602624
20.572500, -7.114462
20.572917, -6.089477
20.573333, -6.133833
20.573750, -9.071426
20.574167, -6.558177
20.574583, -7.383273
20.575000, -8.107048
20.575417, -6.057451
20.575833, -7.164935
20.576250, -6.426408
20.576667, -5.534526
20.577083, -8.342834
20.577500, -5.473102
20.577917, -5.114316
20.578333, -6.903139
20.578750, -5.867554
20.579167, -6.136062
20.579583, -6.307875
20.580000, -4.866413
20.580417, -7.038312
20.580833, -8.595043
20.581250, -7.300624
20.581667, -7.078375
20.582083, -5.438008
20.582500, -7.765690
20.582917, -7.701261
20.583333, -6.052793
20.583750, -5.098145
20.584167, -6.877262
20.584583, -6.546578
20.585000, -6.079734
20.585417, -5.269340
20.585833, -5.661844
20.586250, -7.273329
20.586667, -3.811148
20.587083, -6.067064
20.587500, -6.314645
20.587917, -5.587243
20.588333, -7.746754
20.588750, -5.706588
20.589167, -6.295566
20.589583, -8.207343
20.590000, -5.358842
20.590417, -7.141749
20.590833, -4.860426
20.591250, -6.586482
20.591667, -7.059829
20.592083, -5.675184
20.592500, -7.346055
20.592917, -6.096567
20.593333, -5.741205
20.593750, -6.855232
20.594167, -7.561191
20.594583, -7.268711
20.595000, -6.451393
20.595417, -5.970055
20.595833, -6.774020
20.596250, -7.546546
20.596667, -5.422845
20.597083, -7.059923
20.597500, -8.018327
20.597917, -5.669059
20.598333, -7.501448
20.598750, -5.949665
20.599167, -5.760939
20.599583, -8.436435
20.600000, -6.126885
20.600417, -7.049358
20.600833, -6.778069
20.601250, -6.337785
20.601667, -9.417503
20.602083, -6.038049
20.602500, -6.873943
20.602917, -5.948146
20.603333, -6.237433
20.603750, -8.261105
20.604167, -5.601205
20.604583, -6.532473
20.605000, -6.813069
20.605417, -6.438816
20.605833, -7.822199
20.606250, -7.421873
20.606667, -5.227657
20.607083, -5.372357
20.607500, -8.206544
20.607917, -5.488720
20.608333, -8.752497
20.608750, -6.342052
20.609167, -6.995559
20.609583, -7.197441
20.610000, -6.188680
20.610417, -6.448458
20.610833, -8.187151
20.611250, -6.056147
20.611667, -7.924816
20.612083, -5.060306
20.612500, -6.865334
20.612917, -7.860404
20.613333, -6.369673
20.613750, -7.146253
20.614167, -5.798759
20.614583, -7.226508
20.615000, -7.808132
20.615417, -6.575343
20.615833, -6.259488
20.616250, -5.901906
20.616667, -5.704236
20.617083, -6.913399
20.617500, -7.558805
20.617917, -5.391620
20.618333, -7.498638
20.618750, -6.721570
20.619167, -5.908925
20.619583, -6.583442
20.620000, -5.553078
20.620417, -8.043946
20.620833, -6.427670
20.621250, -6.859939
20.621667, -7.460669
20.622083, -6.014224
20.622500, -7.543691
20.622917, -9.379168
20.623333, -5.615834
20.623750, -9.704973
20.624167, -7.704057
20.624583, -6.600006
20.625000, -6.762392
20.625417, -6.450911
20.625833, -6.779316
20.626250, -7.929593
20.626667, -7.085239
20.627083, -6.586901
20.627500, -6.809645
20.627917, -7.445046
20.628333, -7.206439
20.628750, -5.929221
20.629167, -6.921735
20.629583, -8.510372
20.630000, -7.370376
20.630417, -7.777349
20.630833, -7.241851
20.631250, -5.304206
20.631667, -8.186878
20.632083, -6.731983
20.632500, -6.515422
20.632917, -6.677763
20.633333, -5.152915
20.633750, -7.837898
20.634167, -6.809706
20.634583, -7.550397
20.635000, -6.186599
20.635417, -6.275725
20.635833, -7.433791
20.636250, -5.824468
20.636667, -6.212508
20.637083, -6.610673
20.637500, -7.307699
20.637917, -7.161364
20.638333, -7.342797
20.638750, -6.130036
20.639167, -6.252421
20.639583, -7.024101
20.640000, -6.153024
20.640417, -7.298528
20.640833, -7.392469
20.641250, -6.115052
20.641667, -7.025007
20.642083, -6.713016
20.642500, -5.937084
20.642917, -6.947497
20.643333, -6.060889
20.643750, -8.884863
20.644167, -6.445417
20.644583, -6.503263
20.645000, -7.261951
20.645417, -6.894854
20.645833, -8.148886
20.646250, -7.539152
20.646667, -6.160065
20.647083, -6.627976
20.647500, -7.709739
20.647917, -8.295686
20.648333, -5.935801
20.648750, -7.847494
20.649167, -7.354174
20.649583, -7.254834
20.650000, -5.340461
20.650417, -7.483641
20.650833, -7.672100
20.651250, -6.182214
20.651667, -7.541224
20.652083, -6.404734
20.652500, -6.657967
20.652917, -8.363299
20.653333, -5.762934
20.653750, -7.876505
20.654167, -6.023152
20.654583, -7.074075
20.655000, -7.060685
20.655417, -6.856947
20.655833, -7.560203
20.656250, -6.872109
20.656667, -6.358933
20.657083, -7.002472
20.657500, -7.186785
20.657917, -6.539586
20.658333, -6.290054
20.658750, -6.795126
20.659167, -7.362149
20.659583, -7.403502
20.660000, -6.496605
20.660417, -5.727198
20.660833, -7.542306
20.661250, -7.430018
20.661667, -6.455271
20.662083, -6.995366
20.662500, -6.181326
20.662917, -7.752007
20.663333, -5.454368
20.663750, -6.823493
20.664167, -6.740952
20.664583, -6.506205
20.665000, -8.100451
20.665417, -5.722300
20.665833, -6.867021
20.666250, -7.319252
20.666667, -7.685894
20.667083, -8.476070
20.667500, -7.390324
20.667917, -5.744608
20.668333, -7.425766
20.668750, -7.639923
20.669167, -6.346811
20.669583, -6.256839
20.670000, -6.927976
20.670417, -8.330534
20.670833, -6.643400
20.671250, -6.187846
20.671667, -6.735658
20.672083, -6.901372
20.672500, -8.501828
20.672917, -10.330896
20.673333, -4.836503
20.673750, -9.430152
20.674167, -8.522169
20.674583, -7.472183
20.675000, -7.707497
20.675417, -6.645826
20.675833, -6.279095
20.676250, -8.212087
20.676667, -5.277027
20.677083, -6.340230
20.677500, -5.769392
20.677917, -6.404802
20.678333, -7.598346
20.678750, -5.215424
20.679167, -7.385492
20.679583, -7.001013
20.680000, -5.874537
20.680417, -6.195222
20.680833, -6.406294
20.681250, -6.674517
20.681667, -7.884253
20.682083, -7.079621
20.682500, -5.517075
20.682917, -7.785401
20.683333, -6.335086
20.683750, -7.716282
20.684167, -6.590562
20.684583, -4.917406
20.685000, -8.164203
20.685417, -6.275289
20.685833, -8.542044
20.686250, -6.317731
20.686667, -5.698148
20.687083, -7.134053
20.687500, -7.420900
20.687917, -6.366509
20.688333, -8.183834
20.688750, -5.630605
20.689167, -8.021182
20.689583, -5.761222
20.690000, -5.381973
20.690417, -7.419355
20.690833, -7.403593
20.691250, -6.060592
20.691667, -7.206749
20.692083, -7.269708
20.692500, -5.603032
20.692917, -7.701861
20.693333, -5.762813
20.693750, -6.525308
20.694167, -6.663340
20.694583, -5.431746
20.695000, -9.016281
20.695417, -6.218168
20.695833, -7.126085
20.696250, -7.414595
20.696667, -6.010419
20.697083, -7.367481
20.697500, -6.568871
20.697917, -6.070348
20.698333, -7.099485
20.698750, -6.266712
20.699167, -8.133718
20.699583, -7.247135
20.700000, -5.227779
20.700417, -7.601663
20.700833, -6.641617
20.701250, -5.916849
20.701667, -6.142615
20.702083, -6.668403
20.702500, -6.768520
20.702917, -6.381752
20.703333, -6.137985
20.703750, -6.268917
20.704167, -6.971829
20.704583, -6.039316
20.705000, -6.847663
20.705417, -6.664029
20.705833, -5.427642
20.706250, -6.845283
20.706667, -5.678083
20.707083, -8.375775
20.707500, -6.453932
20.707917, -5.272505
20.708333, -7.080098
20.708750, -6.040247
20.709167, -6.612683
20.709583, -6.469109
20.710000, -4.025692
20.710417, -7.267893
20.710833, -6.018682
20.711250, -5.521499
20.711667, -6.364410
20.712083, -6.113578
20.712500, -7.216355
20.712917, -5.254827
20.713333, -5.786525
20.713750, -7.334611
20.714167, -7.943384
20.714583, -5.755775
20.715000, -8.490680
20.715417, -6.216161
20.715833, -8.435130
20.716250, -6.904526
20.716667, -5.184948
20.717083, -6.431248
20.717500, -5.803956
20.717917, -5.503714
20.718333, -7.368444
20.718750, -5.463785
20.719167, -6.071758
20.719583, -7.739319
20.720000, -5.673762
20.720417, -6.312206
20.720833, -6.834248
20.721250, -6.083836
20.721667, -7.916812
20.722083, -7.803164
20.722500, -6.000316
20.722917, -8.390840
20.723333, -5.624117
20.723750, -6.023859
20.724167, -8.116893
20.724583, -5.311949
20.725000, -7.835892
20.725417, -5.407306
20.725833, -6.454216
20.726250, -6.562770
20.726667, -5.713595
20.727083, -6.841499
20.727500, -8.879204
20.727917, -5.472100
20.728333, -6.805562
20.728750, -5.984716
20.729167, -9.275697
20.729583, -6.607564
20.730000, -6.595220
20.730417, -6.653469
20.730833, -7.467225
20.731250, -6.581668
20.731667, -6.705567
20.732083, -6.067364
20.732500, -7.406176
20.732917, -7.197545
20.733333, -6.099676
20.733750, -6.211574
20.734167, -6.328148
20.734583, -5.535583
20.735000, -6.719999
20.735417, -6.671586
20.735833, -5.911380
20.736250, -7.700746
20.736667, -5.782293
20.737083, -7.223333
20.737500, -6.155268
20.737917, -4.872695
20.738333, -9.856374
20.738750, -5.445089
20.739167, -8.391189
20.739583, -6.859148
20.740000, -5.763344
20.740417, -7.641527
20.740833, -7.263819
20.741250, -7.150272
20.741667, -7.952101
20.742083, -6.100214
20.742500, -7.062081
20.742917, -7.109318
20.743333, -7.640642
20.743750, -6.673425
20.744167, -6.242531
20.744583, -6.802929
20.745000, -6.825241
20.745417, -7.807264
20.745833, -7.558652
20.746250, -6.645480
20.746667, -5.800641
20.747083, -5.888574
20.747500, -8.233308
20.747917, -7.046454
20.748333, -9.448496
20.748750, -7.424536
20.749167, -7.586818
20.749583, -8.114814
20.750000, -5.667357
20.750417, -8.186013
20.750833, -5.816122
20.751250, -7.331046
20.751667, -8.789515
20.752083, -7.476839
20.752500, -5.909041
20.752917, -7.293538
20.753333, -5.602299
20.753750, -6.908001
20.754167, -6.298668
20.754583, -6.297940
20.755000, -5.473633
20.755417, -5.382377
20.755833, -5.969406
20.756250, -8.891759
20.756667, -6.716831
20.757083, -7.406763
20.757500, -7.092829
20.757917, -6.866300
20.758333, -6.109871
20.758750, -6.075712
20.759167, -6.636290
20.759583, -7.729031
20.760000, -6.842554
20.760417, -9.010566
20.760833, -6.542996
20.761250, -6.003163
20.761667, -5.764055
20.762083, -6.180782
20.762500, -5.590467
20.762917, -6.989863
20.763333, -5.751569
20.763750, -6.525097
20.764167, -5.715475
20.764583, -6.964803
20.765000, -9.199569
20.765417, -7.511094
20.765833, -6.047742
20.766250, -7.960766
20.766667, -5.436769
20.767083, -8.260889
20.767500, -7.816271
20.767917, -7.083400
20.768333, -9.066783
20.768750, -8.487441
20.769167, -8.191703
20.769583, -6.128692
20.770000, -5.654782
20.770417, -6.408852
20.770833, -7.593544
20.771250, -7.242265
20.771667, -6.813126
20.772083, -6.219959
20.772500, -6.246113
20.772917, -6.733009
20.773333, -7.772311
20.773750, -7.174973
20.774167, -6.204191
20.774583, -6.583716
20.775000, -8.055408
20.775417, -6.991407
20.775833, -7.113134
20.776250, -6.915304
20.776667, -6.138469
20.777083, -6.634909
20.777500, -9.885897
20.777917, -5.576046
20.778333, -9.501967
20.778750, -5.449919
20.779167, -6.660570
20.779583, -7.067643
20.780000, -5.563274
20.780417, -8.024677
20.780833, -7.082708
20.781250, -6.238103
20.781667, -6.462750
20.782083, -5.540929
20.782500, -6.182047
20.782917, -6.629412
20.783333, -5.584344
20.783750, -7.161937
20.784167, -7.054924
20.784583, -6.927516
20.785000, -6.875180
20.785417, -6.026797
20.785833, -6.948124
20.786250, -6.088402
20.786667, -6.818212
20.787083, -6.048548
20.787500, -7.569681
20.787917, -6.647238
20.788333, -7.779185
20.788750, -6.239376
20.789167, -8.024729
20.789583, -6.877168
20.790000, -5.680469
20.790417, -6.418624
20.790833, -6.651934
20.791250, -5.229499
20.791667, -7.221952
20.792083, -5.505423
20.792500, -8.822961
20.792917, -5.921212
20.793333, -5.537979
20.793750, -8.191931
20.794167, -6.200722
20.794583, -7.536465
20.795000, -7.923739
20.795417, -6.518837
20.795833, -7.707261
20.796250, -6.348736
20.796667, -5.823270
20.797083, -7.159337
20.797500, -7.612124
20.797917, -6.718081
20.798333, -7.745169
20.798750, -5.488854
20.799167, -6.274277
20.799583, -7.022195
20.800000, -5.821480
20.800417, -6.629941
20.800833, -7.892046
20.801250, -5.436745
20.801667, -10.084820
20.802083, -5.541032
20.802500, -7.425664
20.802917, -7.454582
20.803333, -5.808022
20.803750, -6.182545
20.804167, -6.786477
20.804583, -6.155838
20.805000, -7.424080
20.805417, -5.834852
20.805833, -6.569258
20.806250, -7.128727
20.806667, -5.648362
20.807083, -7.852481
20.807500, -6.853559
20.807917, -5.804038
20.808333, -6.588736
20.808750, -5.975626
20.809167, -7.201629
20.809583, -8.611313
20.810000, -5.485088
20.810417, -6.515961
20.810833, -6.417032
20.811250, -5.949200
20.811667, -6.637701
20.812083, -6.215949
20.812500, -6.966541
20.812917, -7.025233
20.813333, -6.345102
20.813750, -5.716832
20.814167, -5.979047
20.814583, -5.898383
20.815000, -6.697765
20.815417, -5.778278
20.815833, -6.431402
20.816250, -7.817526
20.816667, -5.710416
20.817083, -7.515103
20.817500, -7.487119
20.817917, -7.023080
20.818333, -7.442441
20.818750, -6.345513
20.819167, -7.382036
20.819583, -6.021872
20.820000, -6.098615
20.820417, -7.562233
20.820833, -7.291065
20.821250, -5.944630
20.821667, -7.748887
20.822083, -5.775030
20.822500, -6.838921
20.822917, -7.780913
20.823333, -5.018417
20.823750, -6.725230
20.824167, -7.066594
20.824583, -7.596506
20.825000, -7.693030
20.825417, -5.384420
20.825833, -6.731944
20.826250, -7.534391
20.826667, -5.642403
20.827083, -6.172049
20.827500, -6.475679
20.827917, -6.123884
20.828333, -7.096449
20.828750, -5.922919
20.829167, -6.390810
20.829583, -6.431044
20.830000, -5.772083
20.830417, -7.140088
20.830833, -7.911528
20.831250, -6.681879
20.831667, -7.846951
20.832083, -5.365603
20.832500, -6.113152
20.832917, -7.661599
20.833333, -6.419608
20.833750, -8.105323
20.834167, -6.073127
20.834583, -5.756069
20.835000, -7.801280
20.835417, -6.039235
20.835833, -6.240788
20.836250, -6.391958
20.836667, -5.316348
20.837083, -7.374482
20.837500, -7.052079
20.837917, -5.129150
20.838333, -6.821892
20.838750, -6.013613
20.839167, -6.049185
20.839583, -6.915766
20.840000, -5.606159
20.840417, -7.319127
20.840833, -6.578881
20.841250, -7.015191
20.841667, -7.824439
20.842083, -9.313404
20.842500, -8.845096
20.842917, -9.469686
20.843333, -4.748192
20.843750, -9.226921
20.844167, -7.968718
20.844583, -6.506557
20.845000, -7.867789
20.845417, -6.566315
20.845833, -6.866170
20.846250, -8.197983
20.846667, -6.460985
20.847083, -6.592159
20.847500, -6.405806
20.847917, -7.145690
20.848333, -8.076627
20.848750, -6.598924
20.849167, -7.750002
20.849583, -7.905495
20.850000, -7.068640
20.850417, -7.717390
20.850833, -7.093145
20.851250, -6.452052
20.851667, -7.395206
20.852083, -6.577985
20.852500, -7.592566
20.852917, -7.130616
20.853333, -5.788825
20.853750, -7.255490
20.854167, -6.197669
20.854583, -6.916515
20.855000, -7.466501
20.855417, -8.930802
20.855833, -6.844393
20.856250, -6.321373
20.856667, -6.724617
20.857083, -7.639075
20.857500, -6.592116
20.857917, -6.364249
20.858333, -6.392842
20.858750, -6.939019
20.859167, -7.251147
20.859583, -7.369888
20.860000, -6.968277
20.860417, -7.318207
20.860833, -7.714160
20.861250, -7.647886
20.861667, -6.924838
20.862083, -7.828805
20.862500, -7.005353
20.862917, -8.618823
20.863333, -6.001191
20.863750, -7.601245
20.864167, -7.509205
20.864583, -6.282143
20.865000, -7.807335
20.865417, -5.493840
20.865833, -6.409730
20.866250, -7.642584
20.866667, -5.077487
20.867083, -7.925859
20.867500, -7.594064
20.867917, -7.320239
20.868333, -6.181055
20.868750, -7.735337
20.869167, -8.033753
20.869583, -6.538512
20.870000, -7.404445
20.870417, -7.761083
20.870833, -7.327351
20.871250, -7.624326
20.871667, -7.026361
20.872083, -6.811905
20.872500, -5.711844
20.872917, -8.016505
20.873333, -6.798144
20.873750, -7.040751
20.874167, -6.493555
20.874583, -5.754596
20.875000, -6.737993
20.875417, -6.213078
20.875833, -7.564508
20.876250, -7.228846
20.876667, -5.632505
20.877083, -6.936063
20.877500, -5.880084
20.877917, -6.091304
20.878333, -8.807734
20.878750, -6.357817
20.879167, -6.886334
20.879583, -5.937914
20.880000, -6.213598
20.880417, -6.040063
20.880833, -6.433307
20.881250, -6.062077
20.881667, -6.245773
20.882083, -7.018613
20.882500, -7.047566
20.882917, -7.244642
20.883333, -5.432402
20.883750, -6.372665
20.884167, -5.947725
20.884583, -6.310279
20.885000, -8.225342
20.885417, -5.230610
20.885833, -6.907686
20.886250, -7.405785
20.886667, -6.556685
20.887083, -8.771740
20.887500, -7.026773
20.887917, -5.512242
20.888333, -7.131360
20.888750, -7.319288
20.889167, -8.718197
20.889583, -6.317416
20.890000, -7.131835
20.890417, -8.193888
20.890833, -7.381842
20.891250, -7.853031
20.891667, -6.550917
20.892083, -6.201205
20.892500, -7.648640
20.892917, -8.606019
20.893333, -6.423388
20.893750, -7.042821
20.894167, -5.908645
20.894583, -5.855386
20.895000, -7.123494
20.895417, -6.633146
20.895833, -6.583410
20.896250, -7.636446
20.896667, -6.159846
20.897083, -7.518643
20.897500, -6.008321
20.897917, -6.009100
20.898333, -8.373504
20.898750, -5.983699
20.899167, -7.181186
20.899583, -6.539256
20.900000, -5.604654
20.900417, -6.494947
20.900833, -5.291415
20.901250, -5.973271
20.901667, -7.597939
20.902083, -6.682952
20.902500, -5.723470
20.902917, -6.639373
20.903333, -5.717156
20.903750, -7.411895
20.904167, -7.453709
20.904583, -5.161171
20.905000, -6.620707
20.905417, -5.035190
20.905833, -7.008005
20.906250, -6.751186
20.906667, -5.969109
20.907083, -6.891411
20.907500, -6.562877
20.907917, -6.121429
20.908333, -7.260543
20.908750, -4.982815
20.909167, -8.022569
20.909583, -5.560929
20.910000, -5.003939
20.910417, -6.832798
20.910833, -7.870360
20.911250, -6.549990
20.911667, -5.711427
20.912083, -5.717891
20.912500, -5.263898
20.912917, -7.315187
20.913333, -7.331014
20.913750, -5.562629
20.914167, -7.170855
20.914583, -5.732617
20.915000, -7.031017
20.915417, -5.479983
20.915833, -6.423071
20.916250, -6.252908
20.916667, -5.325681
20.917083, -7.551719
20.917500, -5.087966
20.917917, -5.865546
20.918333, -6.718653
20.918750, -4.636397
20.919167, -6.886739
20.919583, -6.809570
20.920000, -5.080736
20.920417, -6.359714
20.920833, -5.117640
20.921250, -5.195075
20.921667, -5.551148
20.922083, -5.911220
20.922500, -6.620955
20.922917, -5.434253
20.923333, -5.356753
20.923750, -5.419445
20.924167, -5.590190
20.924583, -5.130848
20.925000, -6.298093
20.925417, -5.699768
20.925833, -3.952803
20.926250, -5.760837
20.926667, -4.754951
20.927083, -6.486093
20.927500, -5.876541
20.927917, -4.357252
20.928333, -6.082898
20.928750, -4.948304
20.929167, -5.669957
20.929583, -4.988058
20.930000, 2.515377
20.930417, -5.847881
20.930833, -5.254484
20.931250, -4.875632
20.931667, -4.827246
20.932083, -4.682921
20.932500, -6.140549
20.932917, -4.837988
20.933333, -5.495299
20.933750, -5.999380
20.934167, -5.570981
20.934583, -4.934786
20.935000, -5.501937
20.935417, -6.961944
20.935833, -5.959103
20.936250, -6.118225
20.936667, -4.815311
20.937083, -4.865433
20.937500, -5.630568
20.937917, -5.126075
20.938333, -5.366862
20.938750, -4.443840
20.939167, -4.139029
20.939583, -7.096570
20.940000, -4.933031
20.940417, -6.630465
20.940833, -6.638480
20.941250, -5.140628
20.941667, -6.876523
20.942083, -6.554215
20.942500, -6.410577
20.942917, -7.465670
20.943333, -5.571326
20.943750, -5.951434
20.944167, -6.288295
20.944583, -5.225934
20.945000, -6.655656
20.945417, -5.487009
20.945833, -6.375227
20.946250, -6.271286
20.946667, -7.333754
20.947083, -6.593729
20.947500, -6.695526
20.947917, -5.068918
20.948333, -5.727146
20.948750, -5.641973
20.949167, -9.218544
20.949583, -7.092563
20.950000, -5.489321
20.950417, -8.261550
20.950833, -8.037276
20.951250, -5.893770
20.951667, -6.380283
20.952083, -5.187226
20.952500, -7.415959
20.952917, -6.196081
20.953333, -6.080514
20.953750, -5.830684
20.954167, -6.303620
20.954583, -5.551342
20.955000, -5.929000
20.955417, -6.066540
20.955833, -6.273973
20.956250, -7.303496
20.956667, -6.716093
20.957083, -7.209103
20.957500, -5.223879
20.957917, -5.143612
20.958333, -7.688167
20.958750, -5.761337
20.959167, -5.299629
20.959583, -7.696994
20.960000, -5.822647
20.960417, -7.343306
20.960833, -6.969719
20.961250, -6.289020
20.961667, -9.206614
20.962083, -5.312818
20.962500, -7.295392
20.962917, -7.186368
20.963333, -6.088458
20.963750, -7.665810
20.964167, -7.076594
20.964583, -6.412763
20.965000, -6.875655
20.965417, -8.438653
20.965833, -6.661247
20.966250, -6.334048
20.966667, -5.738684
20.967083, -5.519870
20.967500, -7.398224
20.967917, -5.651219
20.968333, -7.689089
20.968750, -7.363100
20.969167, -6.799281
20.969583, -9.200019
20.970000, -7.289942
20.970417, -5.862045
20.970833, -7.436829
20.971250, -7.003773
20.971667, -8.976066
20.972083, -6.585767
20.972500, -7.173781
20.972917, -8.720766
20.973333, -5.533021
20.973750, -6.296977
20.974167, -6.555859
20.974583, -6.092806
20.975000, -6.593426
20.975417, -5.266336
20.975833, -5.315433
20.976250, -6.201653
20.976667, -6.770426
20.977083, -6.193621
20.977500, -7.126908
20.977917, -6.873904
20.978333, -6.663926
20.978750, -6.238731
20.979167, -5.891109
20.979583, -6.767698
20.980000, -7.039380
20.980417, -6.289189
20.980833, -6.633437
20.981250, -6.163173
20.981667, -7.535382
20.982083, -6.106511
20.982500, -5.648409
20.982917, -6.622394
20.983333, -5.565717
20.983750, -6.302639
20.984167, -6.593179
20.984583, -7.156798
20.985000, -9.048276
20.985417, -6.359723
20.985833, -7.169726
20.986250, -6.715655
20.986667, -6.922761
20.987083, -7.998166
20.987500, -6.018820
20.987917, -6.067635
20.988333, -7.541592
20.988750, -8.162884
20.989167, -6.213593
20.989583, -6.035059
20.990000, -5.969202
20.990417, -6.963567
20.990833, -8.099663
20.991250, -6.501296
20.991667, -6.754259
20.992083, -5.847913
20.992500, -7.901991
20.992917, -8.003466
20.993333, -6.084022
20.993750, -7.028631
20.994167, -5.497911
20.994583, -6.529229
20.995000, -8.607171
20.995417, -5.943516
20.995833, -7.376143
20.996250, -6.484524
20.996667, -7.150432
20.997083, -7.008929
20.997500, -8.938887
20.997917, -7.062169
20.998333, -7.007996
20.998750, -6.931796
20.999167, -6.876405
20.999583, -7.632652
21.000000, -7.441833
21.000417, -8.562738
21.000833, -7.870528
21.001250, -5.990366
21.001667, -6.659507
21.002083, -6.524539
21.002500, -5.880232
21.002917, -6.304972
21.003333, -5.666061
21.003750, -6.683058
21.004167, -6.528707
21.004583, -7.511973
21.005000, -8.312562
21.005417, -6.075350
21.005833, -7.157654
21.006250, -6.820069
21.006667, -6.155023
21.007083, -6.409073
21.007500, -6.885479
21.007917, -7.206566
21.008333, -8.217818
21.008750, -6.932652
21.009167, -6.935035
21.009583, -8.075045
21.010000, -6.460990
21.010417, -6.391193
21.010833, -6.770770
21.011250, -6.523012
21.011667, -7.397214
21.012083, -6.409669
21.012500, -7.600819
21.012917, -6.462073
21.013333, -6.191724
21.013750, -8.285416
21.014167, -7.882450
21.014583, -6.905998
21.015000, -8.959947
21.015417, -6.397711
21.015833, -8.674834
21.016250, -6.807333
21.016667, -5.821965
21.017083, -7.632611
21.017500, -8.213098
21.017917, -8.436280
21.018333, -7.230841
21.018750, -6.730685
21.019167, -7.869113
21.019583, -6.927386
21.020000, -6.521748
21.020417, -7.098163
21.020833, -6.978257
21.021250, -5.733290
21.021667, -7.356933
21.022083, -4.910450
21.022500, -6.407846
21.022917, -8.037060
21.023333, -5.435470
21.023750, -7.298645
21.024167, -5.599544
21.024583, -6.075210
21.025000, -8.295660
21.025417, -5.147254
21.025833, -7.177425
21.026250, -6.900934
21.026667, -6.372666
21.027083, -8.925314
21.027500, -6.390062
21.027917, -5.250185
21.028333, -6.730527
21.028750, -7.894266
21.029167, -7.578852
21.029583, -8.749581
21.030000, -5.263723
21.030417, -6.022026
21.030833, -5.808327
21.031250, -4.903369
21.031667, -6.480767
21.032083, -6.020944
21.032500, -6.320323
21.032917, -7.254378
21.033333, -5.854005
21.033750, -6.024153
21.034167, -5.982327
21.034583, -5.298504
21.035000, -8.272021
21.035417, -5.906678
21.035833, -7.453169
21.036250, -7.108741
21.036667, -6.091342
21.037083, -7.937969
21.037500, -6.748201
21.037917, -7.197942
21.038333, -7.864319
21.038750, -6.214323
21.039167, -6.862918
21.039583, -5.873150
21.040000, -6.405791
21.040417, -6.335925
21.040833, -6.853906
21.041250, -5.937774
21.041667, -7.112669
21.042083, -7.612312
21.042500, -7.183544
21.042917, -8.349046
21.043333, -5.342792
21.043750, -6.530943
21.044167, -9.069322
21.044583, -6.181936
21.045000, -7.919691
21.045417, -5.139423
21.045833, -6.145904
21.046250, -6.750707
21.046667, -5.793336
21.047083, -6.659122
21.047500, -5.506845
21.047917, -6.353769
21.048333, -6.360234
21.048750, -5.056826
21.049167, -5.154914
21.049583, -5.736575
21.050000, -5.971837
21.050417, -9.161130
21.050833, -7.019878
21.051250, -7.266812
21.051667, -6.792140
21.052083, -5.891087
21.052500, -6.136275
21.052917, -8.390221
21.053333, -6.435703
21.053750, -7.069728
21.054167, -7.605154
21.054583, -4.681097
21.055000, -7.937924
21.055417, -5.484427
21.055833, -5.631028
21.056250, -6.766810
21.056667, -4.832457
21.057083, -7.889624
21.057500, -6.614629
21.057917, -5.152807
21.058333, -6.498073
21.058750, -5.772665
21.059167, -6.967431
21.059583, -7.923669
21.060000, -6.778256
21.060417, -6.372422
21.060833, -7.642884
21.061250, -7.370689
21.061667, -7.357064
21.062083, -8.305476
21.062500, -7.670562
21.062917, -8.218328
21.063333, -6.028147
21.063750, -6.900684
21.064167, -7.231656
21.064583, -5.869125
21.065000, -9.897127
21.065417, -7.480066
21.065833, -7.787666
21.066250, -7.784996
21.066667, -6.057961
21.067083, -7.122334
21.067500, -7.697099
21.067917, -6.247051
21.068333, -7.966061
21.068750, -7.614969
21.069167, -7.022942
21.069583, -6.731638
21.070000, -6.069910
21.070417, -8.669689
21.070833, -7.548351
21.071250, -6.876228
21.071667, -7.315870
21.072083, -7.156055
21.072500, -7.618925
21.072917, -6.820758
21.073333, -6.012723
21.073750, -6.704019
21.074167, -7.358933
21.074583, -6.771849
21.075000, -8.623795
21.075417, -7.869483
21.075833, -6.097894
21.076250, -7.219146
21.076667, -6.040357
21.077083, -6.300885
21.077500, -5.654192
21.077917, -6.398953
21.078333, -7.676631
21.078750, -6.350380
21.079167, -6.612209
21.079583, -8.358550
21.080000, -7.525420
21.080417, -8.373175
21.080833, -7.245758
21.081250, -7.042383
21.081667, -6.863253
21.082083, -7.519362
21.082500, -9.118135
21.082917, -7.325467
21.083333, -7.192573
21.083750, -6.787050
21.084167, -7.888597
21.084583, -6.146598
21.085000, -8.126387
21.085417, -6.022734
21.085833, -5.390067
21.086250, -7.453863
21.086667, -6.170730
21.087083, -7.785905
21.087500, -8.302771
21.087917, -6.417884
21.088333, -6.741351
21.088750, -6.386666
21.089167, -7.961669
21.089583, -7.267321
